Date,Open,High,Low,Close,,,,,,
9/11/2001,"3,286.00","3,286.00","3,286.00","3,286.00",,,,,,
8/11/2001,"3,269.40","3,269.40","3,269.40","3,269.40",,,,,,
7/11/2001,"3,252.60","3,252.60","3,252.60","3,252.60",,,,,,
6/11/2001,"3,285.10","3,285.10","3,285.10","3,285.10",,,,,,
5/11/2001,"3,225.80","3,225.80","3,225.80","3,225.80",,,,,,
2/11/2001,"3,239.90","3,239.90","3,239.90","3,239.90",,,,,,
1/11/2001,"3,248.80","3,248.80","3,248.80","3,248.80",,,,,,
31/10/2001,"3,249.60","3,249.60","3,249.60","3,249.60",,,,,,
30/10/2001,"3,252.80","3,252.80","3,252.80","3,252.80",,,,,,
29/10/2001,"3,256.20","3,256.20","3,256.20","3,256.20",,,,,,
26/10/2001,"3,276.20","3,276.20","3,276.20","3,276.20",,,,,,
25/10/2001,"3,254.70","3,254.70","3,254.70","3,254.70",,,,,,
24/10/2001,"3,246.00","3,246.00","3,246.00","3,246.00",,,,,,
23/10/2001,"3,213.30","3,213.30","3,213.30","3,213.30",,,,,,
22/10/2001,"3,180.00","3,180.00","3,180.00","3,180.00",,,,,,
19/10/2001,"3,175.40","3,175.40","3,175.40","3,175.40",,,,,,
18/10/2001,"3,199.60","3,199.60","3,199.60","3,199.60",,,,,,
17/10/2001,"3,237.90","3,237.90","3,237.90","3,237.90",,,,,,
16/10/2001,"3,210.70","3,210.70","3,210.70","3,210.70",,,,,,
15/10/2001,"3,199.00","3,199.00","3,199.00","3,199.00",,,,,,
12/10/2001,"3,225.10","3,225.10","3,225.10","3,225.10",,,,,,
11/10/2001,"3,199.20","3,199.20","3,199.20","3,199.20",,,,,,
10/10/2001,"3,137.00","3,137.00","3,137.00","3,137.00",,,,,,
9/10/2001,"3,153.00","3,153.00","3,153.00","3,153.00",,,,,,
8/10/2001,"3,139.90","3,139.90","3,139.90","3,139.90",,,,,,
5/10/2001,"3,179.10","3,179.10","3,179.10","3,179.10",,,,,,
4/10/2001,"3,130.90","3,130.90","3,130.90","3,130.90",,,,,,
3/10/2001,"3,126.20","3,126.20","3,126.20","3,126.20",,,,,,
2/10/2001,"3,140.80","3,140.80","3,140.80","3,140.80",,,,,,
1/10/2001,"3,098.90","3,098.90","3,098.90","3,098.90",,,,,,
28/09/2001,"3,049.40","3,049.50","3,049.50","3,049.40",,,,,,
27/09/2001,"3,000.70","3,000.70","3,000.70","3,000.70",,,,,,
26/09/2001,"2,991.00","2,991.00","2,991.00","2,991.00",,,,,,
25/09/2001,"2,962.70","2,962.70","2,962.70","2,962.70",,,,,,
24/09/2001,"2,924.60","2,924.60","2,924.60","2,924.60",,,,,,
21/09/2001,"2,941.90","2,941.90","2,941.90","2,941.90",,,,,,
20/09/2001,"2,983.00","2,983.00","2,983.00","2,983.00",,,,,,
19/09/2001,"3,034.90","3,034.90","3,034.90","3,034.90",,,,,,
18/09/2001,"3,010.10","3,010.10","3,010.10","3,010.10",,,,,,
17/09/2001,"2,955.30","2,955.30","2,955.30","2,955.30",,,,,,
14/09/2001,"3,100.80","3,100.80","3,100.80","3,100.80",,,,,,
13/09/2001,"3,126.40","3,126.40","3,126.40","3,126.40",,,,,,
12/09/2001,"3,108.50","3,108.50","3,108.50","3,108.50",,,,,,
11/09/2001,"3,242.00","3,242.00","3,242.00","3,242.00",,,,,,
10/09/2001,"3,242.60","3,242.60","3,242.60","3,242.60",,,,,,
7/09/2001,"3,234.30","3,234.30","3,234.30","3,234.30",,,,,,
6/09/2001,"3,264.30","3,264.30","3,264.30","3,264.30",,,,,,
5/09/2001,"3,288.30","3,288.30","3,288.30","3,288.30",,,,,,
4/09/2001,"3,286.40","3,286.40","3,286.40","3,286.40",,,,,,
3/09/2001,"3,272.30","3,272.30","3,272.30","3,272.30",,,,,,
31/08/2001,"3,275.60","3,275.60","3,275.60","3,275.60",,,,,,
30/08/2001,"3,323.90","3,323.90","3,323.90","3,323.90",,,,,,
29/08/2001,"3,349.20","3,349.20","3,349.20","3,349.20",,,,,,
28/08/2001,"3,372.10","3,372.10","3,372.10","3,372.10",,,,,,
27/08/2001,"3,369.30","3,369.30","3,369.30","3,369.30",,,,,,
24/08/2001,"3,348.00","3,348.00","3,348.00","3,348.00",,,,,,
23/08/2001,"3,320.70","3,320.70","3,320.70","3,320.70",,,,,,
22/08/2001,"3,311.00","3,311.00","3,311.00","3,311.00",,,,,,
21/08/2001,"3,319.00","3,319.00","3,319.00","3,319.00",,,,,,
20/08/2001,"3,290.50","3,290.50","3,290.50","3,290.50",,,,,,
17/08/2001,"3,330.40","3,330.40","3,330.40","3,330.40",,,,,,
16/08/2001,"3,328.60","3,328.60","3,328.60","3,328.60",,,,,,
15/08/2001,"3,364.30","3,364.30","3,364.30","3,364.30",,,,,,
14/08/2001,"3,371.90","3,371.90","3,371.90","3,371.90",,,,,,
13/08/2001,"3,383.90","3,383.90","3,383.90","3,383.90",,,,,,
10/08/2001,"3,401.30","3,401.30","3,401.30","3,401.30",,,,,,
9/08/2001,"3,416.80","3,416.80","3,416.80","3,416.80",,,,,,
8/08/2001,"3,402.60","3,402.60","3,402.60","3,402.60",,,,,,
7/08/2001,"3,407.00","3,407.00","3,407.00","3,407.00",,,,,,
6/08/2001,"3,406.70","3,406.70","3,406.70","3,406.70",,,,,,
3/08/2001,"3,405.10","3,405.10","3,405.10","3,405.10",,,,,,
2/08/2001,"3,404.10","3,404.10","3,404.10","3,404.10",,,,,,
1/08/2001,"3,374.50","3,374.50","3,374.50","3,374.50",,,,,,
31/07/2001,"3,324.50","3,324.50","3,324.50","3,324.50",,,,,,
30/07/2001,"3,316.60","3,316.60","3,316.60","3,316.60",,,,,,
27/07/2001,"3,292.10","3,292.00","3,292.00","3,292.10",,,,,,
26/07/2001,"3,283.40","3,283.40","3,283.40","3,283.40",,,,,,
25/07/2001,"3,319.20","3,319.20","3,319.20","3,319.20",,,,,,
24/07/2001,"3,352.60","3,352.60","3,352.60","3,352.60",,,,,,
23/07/2001,"3,373.00","3,373.00","3,373.00","3,373.00",,,,,,
20/07/2001,"3,380.70","3,380.70","3,380.70","3,380.70",,,,,,
19/07/2001,"3,394.40","3,394.40","3,394.40","3,394.40",,,,,,
18/07/2001,"3,393.90","3,393.90","3,393.90","3,393.90",,,,,,
17/07/2001,"3,402.70","3,402.70","3,402.70","3,402.70",,,,,,
16/07/2001,"3,421.20","3,421.20","3,421.20","3,421.20",,,,,,
13/07/2001,"3,396.50","3,396.50","3,396.50","3,396.50",,,,,,
12/07/2001,"3,392.60","3,392.60","3,392.60","3,392.60",,,,,,
11/07/2001,"3,378.00","3,378.00","3,378.00","3,378.00",,,,,,
10/07/2001,"3,356.70","3,356.70","3,356.70","3,356.70",,,,,,
9/07/2001,"3,342.00","3,342.00","3,342.00","3,342.00",,,,,,
6/07/2001,"3,353.90","3,353.90","3,353.90","3,353.90",,,,,,
5/07/2001,"3,377.80","3,377.80","3,377.80","3,377.80",,,,,,
4/07/2001,"3,429.70","3,429.70","3,429.70","3,429.70",,,,,,
3/07/2001,"3,450.00","3,450.00","3,450.00","3,450.00",,,,,,
2/07/2001,"3,438.40","3,438.40","3,438.40","3,438.40",,,,,,
29/06/2001,"3,490.30","3,490.30","3,490.30","3,490.30",,,,,,
28/06/2001,"3,420.50","3,420.50","3,420.50","3,420.50",,,,,,
27/06/2001,"3,409.80","3,409.80","3,409.80","3,409.80",,,,,,
26/06/2001,"3,434.20","3,434.20","3,434.20","3,434.20",,,,,,
25/06/2001,"3,418.70","3,418.70","3,418.70","3,418.70",,,,,,
22/06/2001,"3,428.30","3,428.30","3,428.30","3,428.30",,,,,,
21/06/2001,"3,410.50","3,410.50","3,410.50","3,410.50",,,,,,
20/06/2001,"3,412.70","3,412.70","3,412.70","3,412.70",,,,,,
19/06/2001,"3,385.40","3,385.40","3,385.40","3,385.40",,,,,,
18/06/2001,"3,385.00","3,385.00","3,385.00","3,385.00",,,,,,
15/06/2001,"3,415.70","3,415.70","3,415.70","3,415.70",,,,,,
14/06/2001,"3,410.10","3,410.10","3,410.10","3,410.10",,,,,,
13/06/2001,"3,389.60","3,389.60","3,389.60","3,389.60",,,,,,
12/06/2001,"3,401.80","3,401.80","3,401.80","3,401.80",,,,,,
8/06/2001,"3,434.40","3,434.40","3,434.40","3,434.40",,,,,,
7/06/2001,"3,436.60","3,436.60","3,436.60","3,436.60",,,,,,
6/06/2001,"3,423.30","3,423.30","3,423.30","3,423.30",,,,,,
5/06/2001,"3,422.20","3,422.20","3,422.20","3,422.20",,,,,,
4/06/2001,"3,426.70","3,426.70","3,426.70","3,426.70",,,,,,
1/06/2001,"3,391.50","3,391.50","3,391.50","3,391.50",,,,,,
31/05/2001,"3,379.10","3,379.10","3,379.10","3,379.10",,,,,,
30/05/2001,"3,399.80","3,399.80","3,399.80","3,399.80",,,,,,
29/05/2001,"3,411.10","3,411.10","3,411.10","3,411.10",,,,,,
28/05/2001,"3,420.10","3,420.10","3,420.10","3,420.10",,,,,,
25/05/2001,"3,426.10","3,426.10","3,426.10","3,426.10",,,,,,
24/05/2001,"3,416.00","3,416.00","3,416.00","3,416.00",,,,,,
23/05/2001,"3,426.70","3,426.70","3,426.70","3,426.70",,,,,,
22/05/2001,"3,436.50","3,436.50","3,436.50","3,436.50",,,,,,
21/05/2001,"3,435.30","3,435.30","3,435.30","3,435.30",,,,,,
18/05/2001,"3,404.10","3,404.10","3,404.10","3,404.10",,,,,,
17/05/2001,"3,410.00","3,410.00","3,410.00","3,410.00",,,,,,
16/05/2001,"3,380.10","3,380.10","3,380.10","3,380.10",,,,,,
15/05/2001,"3,390.20","3,390.20","3,390.20","3,390.20",,,,,,
14/05/2001,"3,382.20","3,382.20","3,382.20","3,382.20",,,,,,
11/05/2001,"3,389.00","3,389.00","3,389.00","3,389.00",,,,,,
10/05/2001,"3,386.50","3,386.50","3,386.50","3,386.50",,,,,,
9/05/2001,"3,346.10","3,346.10","3,346.10","3,346.10",,,,,,
8/05/2001,"3,338.90","3,338.90","3,338.90","3,338.90",,,,,,
7/05/2001,"3,354.80","3,354.80","3,354.80","3,354.80",,,,,,
4/05/2001,"3,340.50","3,340.50","3,340.50","3,340.50",,,,,,
3/05/2001,"3,350.00","3,350.00","3,350.00","3,350.00",,,,,,
2/05/2001,"3,330.60","3,330.60","3,330.60","3,330.60",,,,,,
1/05/2001,"3,328.70","3,328.70","3,328.70","3,328.70",,,,,,
30/04/2001,"3,329.40","3,329.40","3,329.40","3,329.40",,,,,,
27/04/2001,"3,293.90","3,293.90","3,293.90","3,293.90",,,,,,
26/04/2001,"3,312.00","3,312.00","3,312.00","3,312.00",,,,,,
24/04/2001,"3,301.00","3,301.00","3,301.00","3,301.00",,,,,,
23/04/2001,"3,300.60","3,300.60","3,300.60","3,300.60",,,,,,
20/04/2001,"3,303.50","3,303.50","3,303.50","3,303.50",,,,,,
19/04/2001,"3,324.20","3,324.20","3,324.20","3,324.20",,,,,,
18/04/2001,"3,278.20","3,278.20","3,278.20","3,278.20",,,,,,
17/04/2001,"3,258.70","3,258.70","3,258.70","3,258.70",,,,,,
12/04/2001,"3,276.80","3,276.80","3,276.80","3,276.80",,,,,,
11/04/2001,"3,259.60","3,259.60","3,259.60","3,259.60",,,,,,
10/04/2001,"3,228.50","3,228.50","3,228.50","3,228.50",,,,,,
9/04/2001,"3,215.70","3,215.70","3,215.70","3,215.70",,,,,,
6/04/2001,"3,233.20","3,233.20","3,233.20","3,233.20",,,,,,
5/04/2001,"3,220.50","3,220.50","3,220.50","3,220.50",,,,,,
4/04/2001,"3,194.30","3,194.30","3,194.30","3,194.30",,,,,,
3/04/2001,"3,192.30","3,192.30","3,192.30","3,192.30",,,,,,
2/04/2001,"3,194.60","3,194.60","3,194.60","3,194.60",,,,,,
30/03/2001,"3,147.20","3,147.20","3,147.20","3,147.20",,,,,,
29/03/2001,"3,177.90","3,177.90","3,177.90","3,177.90",,,,,,
28/03/2001,"3,179.60","3,179.60","3,179.60","3,179.60",,,,,,
27/03/2001,"3,170.40","3,170.40","3,170.40","3,170.40",,,,,,
26/03/2001,"3,165.10","3,165.10","3,165.10","3,165.10",,,,,,
23/03/2001,"3,145.30","3,145.30","3,145.30","3,145.30",,,,,,
22/03/2001,"3,188.80","3,188.80","3,188.80","3,188.80",,,,,,
21/03/2001,"3,225.30","3,225.30","3,225.30","3,225.30",,,,,,
20/03/2001,"3,229.30","3,229.30","3,229.30","3,229.30",,,,,,
19/03/2001,"3,216.00","3,216.00","3,216.00","3,216.00",,,,,,
16/03/2001,"3,252.40","3,252.40","3,252.40","3,252.40",,,,,,
15/03/2001,"3,242.90","3,242.90","3,242.90","3,242.90",,,,,,
14/03/2001,"3,263.90","3,263.90","3,263.90","3,263.90",,,,,,
13/03/2001,"3,264.70","3,264.70","3,264.70","3,264.70",,,,,,
12/03/2001,"3,320.70","3,320.70","3,320.70","3,320.70",,,,,,
9/03/2001,"3,331.30","3,331.30","3,331.30","3,331.30",,,,,,
8/03/2001,"3,343.50","3,343.50","3,343.50","3,343.50",,,,,,
7/03/2001,"3,362.00","3,362.00","3,362.00","3,362.00",,,,,,
6/03/2001,"3,333.40","3,333.40","3,333.40","3,333.40",,,,,,
5/03/2001,"3,342.90","3,342.90","3,342.90","3,342.90",,,,,,
2/03/2001,"3,333.40","3,333.40","3,333.40","3,333.40",,,,,,
1/03/2001,"3,350.10","3,350.10","3,350.10","3,350.10",,,,,,
28/02/2001,"3,326.50","3,326.50","3,326.50","3,326.50",,,,,,
27/02/2001,"3,302.40","3,302.40","3,302.40","3,302.40",,,,,,
26/02/2001,"3,301.60","3,301.60","3,301.60","3,301.60",,,,,,
23/02/2001,"3,292.00","3,292.00","3,292.00","3,292.00",,,,,,
22/02/2001,"3,292.60","3,292.60","3,292.60","3,292.60",,,,,,
21/02/2001,"3,314.70","3,314.70","3,314.70","3,314.70",,,,,,
20/02/2001,"3,302.60","3,302.60","3,302.60","3,302.60",,,,,,
19/02/2001,"3,291.40","3,291.40","3,291.40","3,291.40",,,,,,
16/02/2001,"3,320.10","3,320.10","3,320.10","3,320.10",,,,,,
15/02/2001,"3,325.70","3,325.70","3,325.70","3,325.70",,,,,,
14/02/2001,"3,350.10","3,350.10","3,350.10","3,350.10",,,,,,
13/02/2001,"3,341.10","3,341.10","3,341.10","3,341.10",,,,,,
12/02/2001,"3,330.30","3,330.30","3,330.30","3,330.30",,,,,,
9/02/2001,"3,312.40","3,312.40","3,312.40","3,312.40",,,,,,
8/02/2001,"3,329.40","3,329.40","3,329.40","3,329.40",,,,,,
7/02/2001,"3,312.10","3,312.10","3,312.10","3,312.10",,,,,,
6/02/2001,"3,325.30","3,325.30","3,325.30","3,325.30",,,,,,
5/02/2001,"3,312.80","3,312.80","3,312.80","3,312.80",,,,,,
2/02/2001,"3,355.30","3,355.30","3,355.30","3,355.30",,,,,,
1/02/2001,"3,364.30","3,364.30","3,364.30","3,364.30",,,,,,
31/01/2001,"3,341.70","3,341.70","3,341.70","3,341.70",,,,,,
30/01/2001,"3,334.90","3,334.90","3,334.90","3,334.90",,,,,,
29/01/2001,"3,317.20","3,317.20","3,317.20","3,317.20",,,,,,
25/01/2001,"3,321.40","3,321.40","3,321.40","3,321.40",,,,,,
24/01/2001,"3,321.40","3,321.40","3,321.40","3,321.40",,,,,,
23/01/2001,"3,288.60","3,288.60","3,288.60","3,288.60",,,,,,
22/01/2001,"3,319.70","3,319.70","3,319.70","3,319.70",,,,,,
19/01/2001,"3,311.60","3,311.60","3,311.60","3,311.60",,,,,,
18/01/2001,"3,289.90","3,289.90","3,289.90","3,289.90",,,,,,
17/01/2001,"3,253.70","3,253.70","3,253.70","3,253.70",,,,,,
16/01/2001,"3,239.40","3,239.40","3,239.40","3,239.40",,,,,,
15/01/2001,"3,250.90","3,250.90","3,250.90","3,250.90",,,,,,
12/01/2001,"3,243.20","3,243.20","3,243.20","3,243.20",,,,,,
11/01/2001,"3,225.60","3,225.60","3,225.60","3,225.60",,,,,,
10/01/2001,"3,239.20","3,239.20","3,239.20","3,239.20",,,,,,
9/01/2001,"3,244.90","3,244.90","3,244.90","3,244.90",,,,,,
8/01/2001,"3,264.30","3,264.30","3,264.30","3,264.30",,,,,,
5/01/2001,"3,300.40","3,300.40","3,300.40","3,300.40",,,,,,
4/01/2001,"3,293.80","3,293.80","3,293.80","3,293.80",,,,,,
3/01/2001,"3,235.70","3,235.70","3,235.70","3,235.70",,,,,,
2/01/2001,"3,261.10","3,261.10","3,261.10","3,261.10",,,,,,
31/12/2002,"3,007.10","3,007.10","3,007.10","3,007.10",,,,,,
30/12/2002,"2,992.70","2,992.70","2,992.70","2,992.70",,,,,,
27/12/2002,"3,027.20","3,027.20","3,027.20","3,027.20",,,,,,
24/12/2002,"3,032.80","3,032.80","3,032.80","3,032.80",,,,,,
23/12/2002,"3,033.50","3,033.50","3,033.50","3,033.50",,,,,,
20/12/2002,"3,011.40","3,011.40","3,011.40","3,011.40",,,,,,
19/12/2002,"2,989.10","2,989.10","2,989.10","2,989.10",,,,,,
18/12/2002,"2,986.50","2,986.50","2,986.50","2,986.50",,,,,,
17/12/2002,"2,986.70","2,986.70","2,986.70","2,986.70",,,,,,
16/12/2002,"2,949.90","2,949.90","2,949.90","2,949.90",,,,,,
13/12/2002,"2,971.30","2,971.30","2,971.30","2,971.30",,,,,,
12/12/2002,"2,987.80","2,987.80","2,987.80","2,987.80",,,,,,
11/12/2002,"2,969.70","2,969.70","2,969.70","2,969.70",,,,,,
10/12/2002,"2,990.80","2,990.80","2,990.80","2,990.80",,,,,,
9/12/2002,"3,023.50","3,023.50","3,023.50","3,023.50",,,,,,
6/12/2002,"3,027.30","3,027.30","3,027.30","3,027.30",,,,,,
5/12/2002,"3,040.50","3,040.50","3,040.50","3,040.50",,,,,,
4/12/2002,"3,027.20","3,027.20","3,027.20","3,027.20",,,,,,
3/12/2002,"3,072.60","3,072.60","3,072.60","3,072.60",,,,,,
2/12/2002,"3,083.80","3,083.80","3,083.80","3,083.80",,,,,,
29/11/2002,"3,061.40","3,061.40","3,061.40","3,061.40",,,,,,
28/11/2002,"3,043.50","3,043.50","3,043.50","3,043.50",,,,,,
27/11/2002,"3,005.20","3,005.20","3,005.20","3,005.20",,,,,,
26/11/2002,"3,015.40","3,015.40","3,015.40","3,015.40",,,,,,
25/11/2002,"3,041.30","3,041.30","3,041.30","3,041.30",,,,,,
22/11/2002,"3,035.80","3,035.80","3,035.80","3,035.80",,,,,,
21/11/2002,"3,021.90","3,021.90","3,021.90","3,021.90",,,,,,
20/11/2002,"3,007.80","3,007.80","3,007.80","3,007.80",,,,,,
19/11/2002,"2,989.70","2,989.70","2,989.70","2,989.70",,,,,,
18/11/2002,"2,999.70","2,999.70","2,999.70","2,999.70",,,,,,
15/11/2002,"3,004.90","3,004.90","3,004.90","3,004.90",,,,,,
14/11/2002,"2,962.20","2,962.20","2,962.20","2,962.20",,,,,,
13/11/2002,"2,971.00","2,971.00","2,971.00","2,971.00",,,,,,
12/11/2002,"2,982.50","2,982.50","2,982.50","2,982.50",,,,,,
11/11/2002,"2,972.90","2,972.90","2,972.90","2,972.90",,,,,,
8/11/2002,"3,008.80","3,008.80","3,008.80","3,008.80",,,,,,
7/11/2002,"3,038.90","3,038.90","3,038.90","3,038.90",,,,,,
6/11/2002,"3,075.50","3,075.50","3,075.50","3,075.50",,,,,,
5/11/2002,"3,050.20","3,050.20","3,050.20","3,050.20",,,,,,
4/11/2002,"3,054.80","3,054.80","3,054.80","3,054.80",,,,,,
1/11/2002,"3,010.30","3,010.30","3,010.30","3,010.30",,,,,,
31/10/2002,"3,042.90","3,042.90","3,042.90","3,042.90",,,,,,
30/10/2002,"3,006.20","3,006.20","3,006.20","3,006.20",,,,,,
29/10/2002,"3,011.30","3,011.30","3,011.30","3,011.30",,,,,,
28/10/2002,"3,035.60","3,035.60","3,035.60","3,035.60",,,,,,
25/10/2002,"3,009.20","3,009.20","3,009.20","3,009.20",,,,,,
24/10/2002,"3,023.60","3,023.60","3,023.60","3,023.60",,,,,,
23/10/2002,"3,031.90","3,031.90","3,031.90","3,031.90",,,,,,
22/10/2002,"3,003.00","3,003.00","3,003.00","3,003.00",,,,,,
21/10/2002,"2,990.20","2,990.20","2,990.20","2,990.20",,,,,,
18/10/2002,"3,010.60","3,010.60","3,010.60","3,010.60",,,,,,
17/10/2002,"2,989.80","2,989.80","2,989.80","2,989.80",,,,,,
16/10/2002,"2,993.80","2,993.80","2,993.80","2,993.80",,,,,,
15/10/2002,"2,994.90","2,994.90","2,994.90","2,994.90",,,,,,
14/10/2002,"2,959.80","2,959.80","2,959.80","2,959.80",,,,,,
11/10/2002,"2,924.60","2,924.60","2,924.60","2,924.60",,,,,,
10/10/2002,"2,896.60","2,896.60","2,896.60","2,896.60",,,,,,
9/10/2002,"2,912.70","2,912.70","2,912.70","2,912.70",,,,,,
8/10/2002,"2,946.00","2,946.00","2,946.00","2,946.00",,,,,,
7/10/2002,"2,940.00","2,940.00","2,940.00","2,940.00",,,,,,
4/10/2002,"2,991.60","2,991.60","2,991.60","2,991.60",,,,,,
3/10/2002,"2,999.30","2,999.30","2,999.30","2,999.30",,,,,,
2/10/2002,"2,998.30","2,998.20","2,998.20","2,998.30",,,,,,
1/10/2002,"2,987.20","2,987.20","2,987.20","2,987.20",,,,,,
30/09/2002,"2,970.90","2,970.90","2,970.90","2,970.90",,,,,,
27/09/2002,"3,008.90","3,008.90","3,008.90","3,008.90",,,,,,
26/09/2002,"2,988.70","2,988.70","2,988.70","2,988.70",,,,,,
25/09/2002,"2,991.10","2,991.10","2,991.10","2,991.10",,,,,,
24/09/2002,"3,033.30","3,033.30","3,033.30","3,033.30",,,,,,
23/09/2002,"3,046.70","3,046.70","3,046.70","3,046.70",,,,,,
20/09/2002,"3,073.60","3,073.60","3,073.60","3,073.60",,,,,,
19/09/2002,"3,090.70","3,090.70","3,090.70","3,090.70",,,,,,
18/09/2002,"3,120.30","3,120.30","3,120.30","3,120.30",,,,,,
17/09/2002,"3,156.70","3,156.70","3,156.70","3,156.70",,,,,,
16/09/2002,"3,125.70","3,125.70","3,125.70","3,125.70",,,,,,
13/09/2002,"3,130.60","3,130.60","3,130.60","3,130.60",,,,,,
12/09/2002,"3,142.10","3,142.10","3,142.10","3,142.10",,,,,,
11/09/2002,"3,148.00","3,148.00","3,148.00","3,148.00",,,,,,
10/09/2002,"3,110.10","3,110.10","3,110.10","3,110.10",,,,,,
9/09/2002,"3,119.60","3,119.60","3,119.60","3,119.60",,,,,,
6/09/2002,"3,089.50","3,089.50","3,089.50","3,089.50",,,,,,
5/09/2002,"3,113.50","3,113.50","3,113.50","3,113.50",,,,,,
4/09/2002,"3,093.20","3,093.20","3,093.20","3,093.20",,,,,,
3/09/2002,"3,143.20","3,143.20","3,143.20","3,143.20",,,,,,
2/09/2002,"3,131.00","3,131.00","3,131.00","3,131.00",,,,,,
30/08/2002,"3,120.10","3,120.10","3,120.10","3,120.10",,,,,,
29/08/2002,"3,130.90","3,130.80","3,130.80","3,130.90",,,,,,
28/08/2002,"3,137.70","3,137.70","3,137.70","3,137.70",,,,,,
27/08/2002,"3,160.30","3,160.30","3,160.30","3,160.30",,,,,,
26/08/2002,"3,176.90","3,176.90","3,176.90","3,176.90",,,,,,
23/08/2002,"3,184.50","3,184.50","3,184.50","3,184.50",,,,,,
22/08/2002,"3,195.70","3,195.70","3,195.70","3,195.70",,,,,,
21/08/2002,"3,164.30","3,164.30","3,164.30","3,164.30",,,,,,
20/08/2002,"3,176.70","3,176.70","3,176.70","3,176.70",,,,,,
19/08/2002,"3,148.20","3,148.20","3,148.20","3,148.20",,,,,,
16/08/2002,"3,133.30","3,133.30","3,133.30","3,133.30",,,,,,
15/08/2002,"3,128.00","3,128.00","3,128.00","3,128.00",,,,,,
14/08/2002,"3,096.20","3,096.20","3,096.20","3,096.20",,,,,,
13/08/2002,"3,110.30","3,110.30","3,110.30","3,110.30",,,,,,
12/08/2002,"3,103.80","3,103.80","3,103.80","3,103.80",,,,,,
9/08/2002,"3,106.80","3,106.80","3,106.80","3,106.80",,,,,,
8/08/2002,"3,077.10","3,077.10","3,077.10","3,077.10",,,,,,
7/08/2002,"3,051.00","3,051.00","3,051.00","3,051.00",,,,,,
6/08/2002,"2,985.60","2,985.60","2,985.60","2,985.60",,,,,,
5/08/2002,"3,009.20","3,009.20","3,009.20","3,009.20",,,,,,
2/08/2002,"3,053.90","3,053.90","3,053.90","3,053.90",,,,,,
1/08/2002,"3,077.30","3,077.30","3,077.30","3,077.30",,,,,,
31/07/2002,"3,086.20","3,086.20","3,086.20","3,086.20",,,,,,
30/07/2002,"3,083.80","3,083.80","3,083.80","3,083.80",,,,,,
29/07/2002,"3,035.20","3,035.20","3,035.20","3,035.20",,,,,,
26/07/2002,"2,989.50","2,989.50","2,989.50","2,989.50",,,,,,
25/07/2002,"3,042.40","3,042.40","3,042.40","3,042.40",,,,,,
24/07/2002,"3,017.20","3,017.20","3,017.20","3,017.20",,,,,,
23/07/2002,"3,088.60","3,088.60","3,088.60","3,088.60",,,,,,
22/07/2002,"3,089.40","3,089.40","3,089.40","3,089.40",,,,,,
19/07/2002,"3,109.20","3,109.20","3,109.20","3,109.20",,,,,,
18/07/2002,"3,152.30","3,152.30","3,152.30","3,152.30",,,,,,
17/07/2002,"3,122.20","3,122.20","3,122.20","3,122.20",,,,,,
16/07/2002,"3,157.70","3,157.70","3,157.70","3,157.70",,,,,,
15/07/2002,"3,187.30","3,187.30","3,187.30","3,187.30",,,,,,
12/07/2002,"3,196.90","3,196.90","3,196.90","3,196.90",,,,,,
11/07/2002,"3,192.40","3,192.40","3,192.40","3,192.40",,,,,,
10/07/2002,"3,226.20","3,226.20","3,226.20","3,226.20",,,,,,
9/07/2002,"3,258.40","3,258.40","3,258.40","3,258.40",,,,,,
8/07/2002,"3,233.70","3,233.70","3,233.70","3,233.70",,,,,,
5/07/2002,"3,214.80","3,214.80","3,214.80","3,214.80",,,,,,
4/07/2002,"3,208.70","3,208.70","3,208.70","3,208.70",,,,,,
3/07/2002,"3,185.90","3,185.90","3,185.90","3,185.90",,,,,,
2/07/2002,"3,212.10","3,212.10","3,212.10","3,212.10",,,,,,
1/07/2002,"3,227.90","3,227.90","3,227.90","3,227.90",,,,,,
28/06/2002,"3,216.00","3,216.00","3,216.00","3,216.00",,,,,,
27/06/2002,"3,212.90","3,212.90","3,212.90","3,212.90",,,,,,
26/06/2002,"3,179.40","3,179.40","3,179.40","3,179.40",,,,,,
25/06/2002,"3,227.30","3,227.30","3,227.30","3,227.30",,,,,,
24/06/2002,"3,235.30","3,235.30","3,235.30","3,235.30",,,,,,
21/06/2002,"3,252.20","3,252.20","3,252.20","3,252.20",,,,,,
20/06/2002,"3,279.60","3,279.60","3,279.60","3,279.60",,,,,,
19/06/2002,"3,279.90","3,279.90","3,279.90","3,279.90",,,,,,
18/06/2002,"3,311.90","3,311.90","3,311.90","3,311.90",,,,,,
17/06/2002,"3,299.70","3,299.70","3,299.70","3,299.70",,,,,,
14/06/2002,"3,294.10","3,294.10","3,294.10","3,294.10",,,,,,
13/06/2002,"3,313.60","3,313.60","3,313.60","3,313.60",,,,,,
12/06/2002,"3,327.90","3,327.90","3,327.90","3,327.90",,,,,,
11/06/2002,"3,328.50","3,328.50","3,328.50","3,328.50",,,,,,
7/06/2002,"3,342.80","3,342.80","3,342.80","3,342.80",,,,,,
6/06/2002,"3,344.30","3,344.30","3,344.30","3,344.30",,,,,,
5/06/2002,"3,350.20","3,350.20","3,350.20","3,350.20",,,,,,
4/06/2002,"3,347.10","3,347.10","3,347.10","3,347.10",,,,,,
